# Force and moment coefficients
# dragDir       : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# rollAxis      : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1875            	1.00751916e-02	-3.13196477e-02	4.13948393e-02	7.27144870e-01	3.50803437e-01	3.76341433e-01	-1.27689978e-02	-3.63572435e-02	5.03759580e-04	3.18260545e-21	5.03759580e-04	-5.03759580e-04
1876            	9.95776721e-03	-3.14064007e-02	4.13641679e-02	7.27705686e-01	3.51026601e-01	3.76679085e-01	-1.28262423e-02	-3.63852843e-02	4.97888361e-04	3.18434849e-21	4.97888361e-04	-4.97888361e-04
1877            	9.84166172e-03	-3.14933585e-02	4.13350203e-02	7.28283788e-01	3.51254167e-01	3.77029621e-01	-1.28877272e-02	-3.64141894e-02	4.92083086e-04	3.18607388e-21	4.92083086e-04	-4.92083086e-04
1878            	9.72441428e-03	-3.15796362e-02	4.13040505e-02	7.28836868e-01	3.51474087e-01	3.77362781e-01	-1.29443468e-02	-3.64418434e-02	4.86220714e-04	3.18777285e-21	4.86220714e-04	-4.86220714e-04
1879            	9.60742847e-03	-3.16657597e-02	4.12731882e-02	7.29389479e-01	3.51693369e-01	3.77696110e-01	-1.30013707e-02	-3.64694740e-02	4.80371423e-04	3.18947002e-21	4.80371423e-04	-4.80371423e-04
1880            	9.49079475e-03	-3.17517609e-02	4.12425557e-02	7.29943166e-01	3.51912441e-01	3.78030725e-01	-1.30591418e-02	-3.64971583e-02	4.74539738e-04	3.19115041e-21	4.74539738e-04	-4.74539738e-04
1881            	9.37455626e-03	-3.18375797e-02	4.12121359e-02	7.30497156e-01	3.52131034e-01	3.78366122e-01	-1.31175441e-02	-3.65248578e-02	4.68727813e-04	3.19280930e-21	4.68727813e-04	-4.68727813e-04
1882            	9.25870748e-03	-3.19231987e-02	4.11819062e-02	7.31051049e-01	3.52349017e-01	3.78702032e-01	-1.31765073e-02	-3.65525525e-02	4.62935374e-04	3.19444481e-21	4.62935374e-04	-4.62935374e-04
1883            	9.14424445e-03	-3.20088658e-02	4.11531102e-02	7.31619760e-01	3.52570524e-01	3.79049235e-01	-1.32393555e-02	-3.65809880e-02	4.57212223e-04	3.19605081e-21	4.57212223e-04	-4.57212223e-04
1884            	9.02856570e-03	-3.20937494e-02	4.11223151e-02	7.32160646e-01	3.52783592e-01	3.79377054e-01	-1.32967309e-02	-3.66080323e-02	4.51428285e-04	3.19762249e-21	4.51428285e-04	-4.51428285e-04
1885            	8.91301420e-03	-3.21783806e-02	4.10913948e-02	7.32697754e-01	3.52995048e-01	3.79702706e-01	-1.33538292e-02	-3.66348877e-02	4.45650710e-04	3.19918777e-21	4.45650710e-04	-4.45650710e-04
1886            	8.79764346e-03	-3.22628405e-02	4.10604839e-02	7.33233244e-01	3.53205548e-01	3.80027696e-01	-1.34110740e-02	-3.66616622e-02	4.39882173e-04	3.20073661e-21	4.39882173e-04	-4.39882173e-04
1887            	8.68250946e-03	-3.23471309e-02	4.10296404e-02	7.33767713e-01	3.53415255e-01	3.80352458e-01	-1.34686013e-02	-3.66883857e-02	4.34125473e-04	3.20226875e-21	4.34125473e-04	-4.34125473e-04
1888            	8.56765077e-03	-3.24312688e-02	4.09989195e-02	7.34301883e-01	3.53624368e-01	3.80677515e-01	-1.35265734e-02	-3.67150942e-02	4.28382538e-04	3.20378406e-21	4.28382538e-04	-4.28382538e-04
1889            	8.45309333e-03	-3.25152052e-02	4.09682986e-02	7.34835038e-01	3.53832648e-01	3.81002390e-01	-1.35848715e-02	-3.67417519e-02	4.22654667e-04	3.20527981e-21	4.22654667e-04	-4.22654667e-04
1890            	8.33885240e-03	-3.25989126e-02	4.09377650e-02	7.35366776e-01	3.54039960e-01	3.81326817e-01	-1.36434287e-02	-3.67683388e-02	4.16942620e-04	3.20675499e-21	4.16942620e-04	-4.16942620e-04
1891            	8.22489353e-03	-3.26823540e-02	4.09072475e-02	7.35896014e-01	3.54245982e-01	3.81650033e-01	-1.37020255e-02	-3.67948007e-02	4.11244676e-04	3.20820835e-21	4.11244676e-04	-4.11244676e-04
1892            	8.11118295e-03	-3.27655234e-02	4.08767063e-02	7.36422297e-01	3.54450590e-01	3.81971707e-01	-1.37605589e-02	-3.68211148e-02	4.05559148e-04	3.20964034e-21	4.05559148e-04	-4.05559148e-04
1893            	7.99766750e-03	-3.28483990e-02	4.08460665e-02	7.36944655e-01	3.54653515e-01	3.82291140e-01	-1.38188127e-02	-3.68472328e-02	3.99883375e-04	3.21105089e-21	3.99883375e-04	-3.99883375e-04
1894            	7.88431253e-03	-3.29310218e-02	4.08153343e-02	7.37463561e-01	3.54854920e-01	3.82608641e-01	-1.38768605e-02	-3.68731781e-02	3.94215626e-04	3.21244155e-21	3.94215626e-04	-3.94215626e-04
1895            	7.77110883e-03	-3.30133774e-02	4.07844862e-02	7.37978636e-01	3.55054708e-01	3.82923927e-01	-1.39346096e-02	-3.68989318e-02	3.88555441e-04	3.21381295e-21	3.88555441e-04	-3.88555441e-04
1896            	7.65807015e-03	-3.30955063e-02	4.07535764e-02	7.38490827e-01	3.55253163e-01	3.83237664e-01	-1.39922506e-02	-3.69245413e-02	3.82903507e-04	3.21516603e-21	3.82903507e-04	-3.82903507e-04
1897            	7.54523022e-03	-3.31774010e-02	4.07226313e-02	7.39000323e-01	3.55450331e-01	3.83549992e-01	-1.40498303e-02	-3.69500161e-02	3.77261511e-04	3.21650051e-21	3.77261511e-04	-3.77261511e-04
1898            	7.43261231e-03	-3.32590688e-02	4.06916811e-02	7.39507499e-01	3.55646318e-01	3.83861181e-01	-1.41074314e-02	-3.69753749e-02	3.71630616e-04	3.21781594e-21	3.71630616e-04	-3.71630616e-04
1899            	7.32025300e-03	-3.33404877e-02	4.06607407e-02	7.40012284e-01	3.55841082e-01	3.84171202e-01	-1.41650599e-02	-3.70006142e-02	3.66012650e-04	3.21911196e-21	3.66012650e-04	-3.66012650e-04
1900            	7.20816622e-03	-3.34216559e-02	4.06298222e-02	7.40514781e-01	3.56034645e-01	3.84480136e-01	-1.42227458e-02	-3.70257391e-02	3.60408311e-04	3.22038756e-21	3.60408311e-04	-3.60408311e-04
1901            	7.09637130e-03	-3.35025545e-02	4.05989258e-02	7.41014802e-01	3.56226934e-01	3.84787868e-01	-1.42804672e-02	-3.70507401e-02	3.54818565e-04	3.22164241e-21	3.54818565e-04	-3.54818565e-04
1902            	6.98484776e-03	-3.35831871e-02	4.05680349e-02	7.41512220e-01	3.56417924e-01	3.85094296e-01	-1.43381861e-02	-3.70756110e-02	3.49242388e-04	3.22287679e-21	3.49242388e-04	-3.49242388e-04
1903            	6.87360698e-03	-3.36635438e-02	4.05371507e-02	7.42006945e-01	3.56607584e-01	3.85399361e-01	-1.43958888e-02	-3.71003473e-02	3.43680349e-04	3.22409098e-21	3.43680349e-04	-3.43680349e-04
1904            	6.76263021e-03	-3.37436397e-02	4.05062699e-02	7.42499095e-01	3.56795962e-01	3.85703133e-01	-1.44535858e-02	-3.71249548e-02	3.38131511e-04	3.22528500e-21	3.38131511e-04	-3.38131511e-04
1905            	6.65192221e-03	-3.38234526e-02	4.04753748e-02	7.42988274e-01	3.56982947e-01	3.86005328e-01	-1.45111904e-02	-3.71494137e-02	3.32596110e-04	3.22645979e-21	3.32596110e-04	-3.32596110e-04
1906            	6.54147464e-03	-3.39030180e-02	4.04444926e-02	7.43475106e-01	3.57168716e-01	3.86306389e-01	-1.45688365e-02	-3.71737553e-02	3.27073732e-04	3.22761544e-21	3.27073732e-04	-3.27073732e-04
1907            	6.43129447e-03	-3.39823057e-02	4.04136002e-02	7.43959059e-01	3.57353120e-01	3.86605939e-01	-1.46264100e-02	-3.71979529e-02	3.21564723e-04	3.22875199e-21	3.21564723e-04	-3.21564723e-04
1908            	6.32138760e-03	-3.40613373e-02	4.03827249e-02	7.44440621e-01	3.57536294e-01	3.86904327e-01	-1.46840167e-02	-3.72220311e-02	3.16069380e-04	3.22986976e-21	3.16069380e-04	-3.16069380e-04
1909            	6.21175964e-03	-3.41400869e-02	4.03518466e-02	7.44919335e-01	3.57718110e-01	3.87201225e-01	-1.47415575e-02	-3.72459668e-02	3.10587982e-04	3.23096873e-21	3.10587982e-04	-3.10587982e-04
1910            	6.10242233e-03	-3.42185941e-02	4.03210164e-02	7.45396105e-01	3.57898815e-01	3.87497290e-01	-1.47992376e-02	-3.72698052e-02	3.05121117e-04	3.23204879e-21	3.05121117e-04	-3.05121117e-04
1911            	5.99339513e-03	-3.42968198e-02	4.02902149e-02	7.45870347e-01	3.58078244e-01	3.87792103e-01	-1.48569297e-02	-3.72935174e-02	2.99669757e-04	3.23310998e-21	2.99669757e-04	-2.99669757e-04
1912            	5.88469236e-03	-3.43747707e-02	4.02594630e-02	7.46342337e-01	3.58256472e-01	3.88085865e-01	-1.49146965e-02	-3.73171169e-02	2.94234618e-04	3.23415233e-21	2.94234618e-04	-2.94234618e-04
1913            	5.77631884e-03	-3.44524034e-02	4.02287223e-02	7.46811257e-01	3.58433270e-01	3.88377987e-01	-1.49723588e-02	-3.73405629e-02	2.88815942e-04	3.23517565e-21	2.88815942e-04	-2.88815942e-04
1914            	5.66825717e-03	-3.45297556e-02	4.01980128e-02	7.47277684e-01	3.58608804e-01	3.88668879e-01	-1.50300375e-02	-3.73638842e-02	2.83412858e-04	3.23618113e-21	2.83412858e-04	-2.83412858e-04
1915            	5.56051875e-03	-3.46068171e-02	4.01673359e-02	7.47741530e-01	3.58783047e-01	3.88958483e-01	-1.50877182e-02	-3.73870765e-02	2.78025938e-04	3.23716841e-21	2.78025938e-04	-2.78025938e-04
1916            	5.45309550e-03	-3.46836264e-02	4.01367219e-02	7.48203483e-01	3.58956184e-01	3.89247300e-01	-1.51455581e-02	-3.74101742e-02	2.72654775e-04	3.23813720e-21	2.72654775e-04	-2.72654775e-04
1917            	5.34600529e-03	-3.47601390e-02	4.01061443e-02	7.48662833e-01	3.59128020e-01	3.89534813e-01	-1.52033961e-02	-3.74331416e-02	2.67300265e-04	3.23908759e-21	2.67300265e-04	-2.67300265e-04
1918            	5.23924328e-03	-3.48363697e-02	4.00756130e-02	7.49119826e-01	3.59298630e-01	3.89821197e-01	-1.52612834e-02	-3.74559913e-02	2.61962164e-04	3.24001990e-21	2.61962164e-04	-2.61962164e-04
1919            	5.13282443e-03	-3.49122956e-02	4.00451200e-02	7.49574155e-01	3.59467927e-01	3.90106228e-01	-1.53191504e-02	-3.74787078e-02	2.56641222e-04	3.24093389e-21	2.56641222e-04	-2.56641222e-04
1920            	5.02675166e-03	-3.49879530e-02	4.00147047e-02	7.50026577e-01	3.59636117e-01	3.90390460e-01	-1.53771715e-02	-3.75013289e-02	2.51337583e-04	3.24183008e-21	2.51337583e-04	-2.51337583e-04
1921            	4.92102244e-03	-3.50633053e-02	3.99843278e-02	7.50476331e-01	3.59802993e-01	3.90673338e-01	-1.54351728e-02	-3.75238165e-02	2.46051122e-04	3.24270762e-21	2.46051122e-04	-2.46051122e-04
1922            	4.81563491e-03	-3.51383782e-02	3.99540131e-02	7.50923914e-01	3.59968693e-01	3.90955221e-01	-1.54932643e-02	-3.75461957e-02	2.40781745e-04	3.24356738e-21	2.40781745e-04	-2.40781745e-04
1923            	4.71059915e-03	-3.52131455e-02	3.99237447e-02	7.51368902e-01	3.60133102e-01	3.91235800e-01	-1.55513493e-02	-3.75684451e-02	2.35529958e-04	3.24440891e-21	2.35529958e-04	-2.35529958e-04
1924            	4.60591564e-03	-3.52876302e-02	3.98935458e-02	7.51811760e-01	3.60296346e-01	3.91515413e-01	-1.56095335e-02	-3.75905880e-02	2.30295782e-04	3.24523269e-21	2.30295782e-04	-2.30295782e-04
1925            	4.50157701e-03	-3.53618016e-02	3.98633786e-02	7.52251802e-01	3.60458248e-01	3.91793554e-01	-1.56676534e-02	-3.76125901e-02	2.25078851e-04	3.24603749e-21	2.25078851e-04	-2.25078851e-04
1926            	4.39757536e-03	-3.54356948e-02	3.98332701e-02	7.52689649e-01	3.60618972e-01	3.92070677e-01	-1.57258523e-02	-3.76344824e-02	2.19878768e-04	3.24682434e-21	2.19878768e-04	-2.19878768e-04
1927            	4.29391869e-03	-3.55092847e-02	3.98032034e-02	7.53124881e-01	3.60778412e-01	3.92346469e-01	-1.57840286e-02	-3.76562440e-02	2.14695934e-04	3.24759253e-21	2.14695934e-04	-2.14695934e-04
1928            	4.19061441e-03	-3.55825981e-02	3.97732125e-02	7.53558106e-01	3.60936726e-01	3.92621380e-01	-1.58423272e-02	-3.76779053e-02	2.09530721e-04	3.24834241e-21	2.09530721e-04	-2.09530721e-04
1929            	4.08765300e-03	-3.56555991e-02	3.97432521e-02	7.53988512e-01	3.61093707e-01	3.92894805e-01	-1.59005486e-02	-3.76994256e-02	2.04382650e-04	3.24907324e-21	2.04382650e-04	-2.04382650e-04
1930            	3.98503943e-03	-3.57283156e-02	3.97133550e-02	7.54416706e-01	3.61249515e-01	3.93167191e-01	-1.59588379e-02	-3.77208353e-02	1.99251971e-04	3.24978612e-21	1.99251971e-04	-1.99251971e-04
1931            	3.88277314e-03	-3.58007289e-02	3.96835020e-02	7.54842309e-01	3.61404050e-01	3.93438259e-01	-1.60171044e-02	-3.77421154e-02	1.94138657e-04	3.25048024e-21	1.94138657e-04	-1.94138657e-04
1932            	3.78085884e-03	-3.58728607e-02	3.96537196e-02	7.55265803e-01	3.61557438e-01	3.93708364e-01	-1.60754631e-02	-3.77632901e-02	1.89042942e-04	3.25115621e-21	1.89042942e-04	-1.89042942e-04
1933            	3.67929312e-03	-3.59446794e-02	3.96239725e-02	7.55686519e-01	3.61709507e-01	3.93977012e-01	-1.61337524e-02	-3.77843259e-02	1.83964656e-04	3.25181326e-21	1.83964656e-04	-1.83964656e-04
1934            	3.57807697e-03	-3.60162135e-02	3.95942905e-02	7.56105040e-01	3.61860407e-01	3.94244634e-01	-1.61921135e-02	-3.78052520e-02	1.78903849e-04	3.25245140e-21	1.78903849e-04	-1.78903849e-04
1935            	3.47721285e-03	-3.60874411e-02	3.95646540e-02	7.56520951e-01	3.62010031e-01	3.94510919e-01	-1.62504440e-02	-3.78260475e-02	1.73860643e-04	3.25307010e-21	1.73860643e-04	-1.73860643e-04
1936            	3.37671454e-03	-3.61583814e-02	3.95350959e-02	7.56934773e-01	3.62158511e-01	3.94776262e-01	-1.63088753e-02	-3.78467387e-02	1.68835727e-04	3.25367010e-21	1.68835727e-04	-1.68835727e-04
1937            	3.27656141e-03	-3.62290117e-02	3.95055731e-02	7.57345848e-01	3.62305689e-01	3.95040159e-01	-1.63672348e-02	-3.78672924e-02	1.63828071e-04	3.25425099e-21	1.63828071e-04	-1.63828071e-04
1938            	3.17673347e-03	-3.62993609e-02	3.94760944e-02	7.57754553e-01	3.62451658e-01	3.95302894e-01	-1.64256180e-02	-3.78877276e-02	1.58836673e-04	3.25481246e-21	1.58836673e-04	-1.58836673e-04
1939            	3.07727661e-03	-3.63694088e-02	3.94466854e-02	7.58160942e-01	3.62596438e-01	3.95564504e-01	-1.64840327e-02	-3.79080471e-02	1.53863831e-04	3.25535484e-21	1.53863831e-04	-1.53863831e-04
1940            	2.97818079e-03	-3.64391521e-02	3.94173329e-02	7.58564851e-01	3.62739983e-01	3.95824868e-01	-1.65424429e-02	-3.79282425e-02	1.48909040e-04	3.25587816e-21	1.48909040e-04	-1.48909040e-04
1941            	2.87942905e-03	-3.65085834e-02	3.93880124e-02	7.58965958e-01	3.62882221e-01	3.96083737e-01	-1.66007581e-02	-3.79482979e-02	1.43971453e-04	3.25638228e-21	1.43971453e-04	-1.43971453e-04
1942            	2.78103312e-03	-3.65777208e-02	3.93587539e-02	7.59364747e-01	3.63023269e-01	3.96341478e-01	-1.66591044e-02	-3.79682373e-02	1.39051656e-04	3.25686803e-21	1.39051656e-04	-1.39051656e-04
1943            	2.68297677e-03	-3.66465561e-02	3.93295329e-02	7.59760891e-01	3.63163048e-01	3.96597842e-01	-1.67173972e-02	-3.79880445e-02	1.34148839e-04	3.25733392e-21	1.34148839e-04	-1.34148839e-04
1944            	2.58527006e-03	-3.67151060e-02	3.93003760e-02	7.60154820e-01	3.63301664e-01	3.96853157e-01	-1.67757465e-02	-3.80077410e-02	1.29263503e-04	3.25778016e-21	1.29263503e-04	-1.29263503e-04
1945            	2.48792784e-03	-3.67833552e-02	3.92712830e-02	7.60546382e-01	3.63439076e-01	3.97107306e-01	-1.68341152e-02	-3.80273191e-02	1.24396392e-04	3.25820721e-21	1.24396392e-04	-1.24396392e-04
1946            	2.39095710e-03	-3.68513013e-02	3.92422584e-02	7.60935598e-01	3.63575288e-01	3.97360309e-01	-1.68925105e-02	-3.80467799e-02	1.19547855e-04	3.25861507e-21	1.19547855e-04	-1.19547855e-04
1947            	2.29436365e-03	-3.69189352e-02	3.92132988e-02	7.61322340e-01	3.63710276e-01	3.97612064e-01	-1.69508935e-02	-3.80661170e-02	1.14718182e-04	3.25900393e-21	1.14718182e-04	-1.14718182e-04
1948            	2.19815269e-03	-3.69862710e-02	3.91844237e-02	7.61706947e-01	3.63844119e-01	3.97862828e-01	-1.70093544e-02	-3.80853473e-02	1.09907635e-04	3.25937376e-21	1.09907635e-04	-1.09907635e-04
1949            	2.10230702e-03	-3.70532949e-02	3.91556019e-02	7.62088967e-01	3.63976716e-01	3.98112252e-01	-1.70677680e-02	-3.81044484e-02	1.05115351e-04	3.25972476e-21	1.05115351e-04	-1.05115351e-04
1950            	2.00684177e-03	-3.71200161e-02	3.91268579e-02	7.62468740e-01	3.64108148e-01	3.98360593e-01	-1.71262225e-02	-3.81234370e-02	1.00342089e-04	3.26005751e-21	1.00342089e-04	-1.00342089e-04
1951            	1.91176217e-03	-3.71864249e-02	3.90981871e-02	7.62846120e-01	3.64238385e-01	3.98607736e-01	-1.71846755e-02	-3.81423060e-02	9.55881086e-05	3.26037241e-21	9.55881086e-05	-9.55881086e-05
1952            	1.81706023e-03	-3.72525240e-02	3.90695842e-02	7.63221082e-01	3.64367415e-01	3.98853666e-01	-1.72431256e-02	-3.81610541e-02	9.08530116e-05	3.26066921e-21	9.08530116e-05	-9.08530116e-05
1953            	1.72273569e-03	-3.73183138e-02	3.90410495e-02	7.63593632e-01	3.64495249e-01	3.99098384e-01	-1.73015677e-02	-3.81796816e-02	8.61367845e-05	3.26094701e-21	8.61367845e-05	-8.61367845e-05
1954            	1.62879704e-03	-3.73837900e-02	3.90125871e-02	7.63963771e-01	3.64621880e-01	3.99341891e-01	-1.73600051e-02	-3.81981886e-02	8.14398519e-05	3.26120731e-21	8.14398519e-05	-8.14398519e-05
1955            	1.53524924e-03	-3.74489598e-02	3.89842090e-02	7.64331688e-01	3.64747353e-01	3.99584335e-01	-1.74184909e-02	-3.82165844e-02	7.67624619e-05	3.26144910e-21	7.67624619e-05	-7.67624619e-05
1956            	1.44209088e-03	-3.75138158e-02	3.89559067e-02	7.64697225e-01	3.64871633e-01	3.99825592e-01	-1.74769794e-02	-3.82348613e-02	7.21045441e-05	3.26167223e-21	7.21045441e-05	-7.21045441e-05
1957            	1.34934997e-03	-3.75783611e-02	3.89277110e-02	7.65060721e-01	3.64994799e-01	4.00065922e-01	-1.75355617e-02	-3.82530361e-02	6.74674985e-05	3.26187735e-21	6.74674985e-05	-6.74674985e-05
1958            	1.25700813e-03	-3.76425870e-02	3.88995951e-02	7.65421821e-01	3.65116768e-01	4.00305053e-01	-1.75941423e-02	-3.82710910e-02	6.28504066e-05	3.26206411e-21	6.28504066e-05	-6.28504066e-05
1959            	1.16508725e-03	-3.77064997e-02	3.88715869e-02	7.65780866e-01	3.65237625e-01	4.00543242e-01	-1.76528086e-02	-3.82890433e-02	5.82543624e-05	3.26223280e-21	5.82543624e-05	-5.82543624e-05
1960            	1.07257184e-03	-3.77699131e-02	3.88424850e-02	7.66123981e-01	3.65354258e-01	4.00769723e-01	-1.77077328e-02	-3.83061991e-02	5.36285919e-05	3.26239174e-21	5.36285919e-05	-5.36285919e-05
1961            	9.80845866e-04	-3.78331702e-02	3.88140161e-02	7.66471864e-01	3.65471354e-01	4.01000509e-01	-1.77645776e-02	-3.83235932e-02	4.90422933e-05	3.26253378e-21	4.90422933e-05	-4.90422933e-05
1962            	8.89976998e-04	-3.78962378e-02	3.87862148e-02	7.66824525e-01	3.65588899e-01	4.01235626e-01	-1.78233636e-02	-3.83412263e-02	4.44988499e-05	3.26265016e-21	4.44988499e-05	-4.44988499e-05
1963            	8.01143017e-04	-3.79591502e-02	3.87602932e-02	7.67194433e-01	3.65709576e-01	4.01484857e-01	-1.78876403e-02	-3.83597217e-02	4.00571509e-05	3.26273533e-21	4.00571509e-05	-4.00571509e-05
1964            	7.11389297e-04	-3.80214517e-02	3.87328410e-02	7.67542927e-01	3.65824842e-01	4.01718085e-01	-1.79466210e-02	-3.83771463e-02	3.55694649e-05	3.26280857e-21	3.55694649e-05	-3.55694649e-05
1965            	6.22132642e-04	-3.80833981e-02	3.87055307e-02	7.67889288e-01	3.65938950e-01	4.01950337e-01	-1.80056934e-02	-3.83944644e-02	3.11066321e-05	3.26287526e-21	3.11066321e-05	-3.11066321e-05
1966            	5.33322050e-04	-3.81450075e-02	3.86783295e-02	7.68233370e-01	3.66051881e-01	4.02181489e-01	-1.80648041e-02	-3.84116685e-02	2.66661025e-05	3.26292703e-21	2.66661025e-05	-2.66661025e-05
1967            	4.44912628e-04	-3.82063000e-02	3.86512127e-02	7.68575127e-01	3.66163641e-01	4.02411486e-01	-1.81239227e-02	-3.84287563e-02	2.22456314e-05	3.26296289e-21	2.22456314e-05	-2.22456314e-05
1968            	3.56893969e-04	-3.82673256e-02	3.86242195e-02	7.68915451e-01	3.66274450e-01	4.02641001e-01	-1.81832752e-02	-3.84457726e-02	1.78446984e-05	3.26298219e-21	1.78446984e-05	-1.78446984e-05
1969            	2.69253254e-04	-3.83279825e-02	3.85972358e-02	7.69252183e-01	3.66383820e-01	4.02868363e-01	-1.82422716e-02	-3.84626091e-02	1.34626627e-05	3.26298564e-21	1.34626627e-05	-1.34626627e-05
1970            	1.81984862e-04	-3.83883280e-02	3.85703129e-02	7.69586410e-01	3.66492011e-01	4.03094398e-01	-1.83011935e-02	-3.84793205e-02	9.09924311e-06	3.26297246e-21	9.09924311e-06	-9.09924311e-06
1971            	9.52198761e-05	-3.84484130e-02	3.85436329e-02	7.69920459e-01	3.66599551e-01	4.03320909e-01	-1.83606790e-02	-3.84960230e-02	4.76099380e-06	3.26294161e-21	4.76099380e-06	-4.76099380e-06
1972            	1.09816954e-05	-3.85078463e-02	3.85188280e-02	7.70266743e-01	3.66709011e-01	4.03557732e-01	-1.84243605e-02	-3.85133371e-02	5.49084770e-07	3.26289885e-21	5.49084770e-07	-5.49084770e-07
1973            	-7.43467392e-05	-3.85670121e-02	3.84926654e-02	7.70596776e-01	3.66814439e-01	4.03782337e-01	-1.84839490e-02	-3.85298388e-02	-3.71733696e-06	3.26282830e-21	-3.71733696e-06	3.71733696e-06
1974            	-1.60167453e-04	-3.86260217e-02	3.84658543e-02	7.70918760e-01	3.66917486e-01	4.04001274e-01	-1.85418940e-02	-3.85459380e-02	-8.00837266e-06	3.26275230e-21	-8.00837266e-06	8.00837266e-06
1975            	-2.46182185e-04	-3.86848643e-02	3.84386821e-02	7.71235464e-01	3.67018761e-01	4.04216703e-01	-1.85989707e-02	-3.85617732e-02	-1.23091093e-05	3.26266344e-21	-1.23091093e-05	1.23091093e-05
1976            	-3.32040798e-04	-3.87434857e-02	3.84114449e-02	7.71549306e-01	3.67118794e-01	4.04430513e-01	-1.86558594e-02	-3.85774653e-02	-1.66020399e-05	3.26255710e-21	-1.66020399e-05	1.66020399e-05
1977            	-4.17324998e-04	-3.88018289e-02	3.83845039e-02	7.71863327e-01	3.67218224e-01	4.04645103e-01	-1.87134394e-02	-3.85931664e-02	-2.08662499e-05	3.26242971e-21	-2.08662499e-05	2.08662499e-05
1978            	-5.01324857e-04	-3.88598731e-02	3.83585483e-02	7.72184214e-01	3.67318367e-01	4.04865848e-01	-1.87737405e-02	-3.86092107e-02	-2.50662429e-05	3.26228641e-21	-2.50662429e-05	2.50662429e-05
1979            	-5.84324176e-04	-3.89174715e-02	3.83331473e-02	7.72506189e-01	3.67418066e-01	4.05088122e-01	-1.88350279e-02	-3.86253094e-02	-2.92162088e-05	3.26210635e-21	-2.92162088e-05	2.92162088e-05
1980            	-6.66914874e-04	-3.89746149e-02	3.83077001e-02	7.72823150e-01	3.67516140e-01	4.05307010e-01	-1.88954352e-02	-3.86411575e-02	-3.33457437e-05	3.26191373e-21	-3.33457437e-05	3.33457437e-05
1981            	-7.49540078e-04	-3.90313480e-02	3.82818079e-02	7.73131560e-01	3.67611916e-01	4.05519644e-01	-1.89538640e-02	-3.86565780e-02	-3.74770039e-05	3.26172662e-21	-3.74770039e-05	3.74770039e-05
1982            	-8.31779816e-04	-3.90877472e-02	3.82559674e-02	7.73437145e-01	3.67706477e-01	4.05730668e-01	-1.90120957e-02	-3.86718573e-02	-4.15889908e-05	3.26152407e-21	-4.15889908e-05	4.15889908e-05
1983            	-9.13238135e-04	-3.91438602e-02	3.82306221e-02	7.73744823e-01	3.67800752e-01	4.05944071e-01	-1.90716597e-02	-3.86872411e-02	-4.56619067e-05	3.26128725e-21	-4.56619067e-05	4.56619067e-05
1984            	-9.94429972e-04	-3.91996902e-02	3.82052602e-02	7.74049505e-01	3.67893796e-01	4.06155709e-01	-1.91309562e-02	-3.87024752e-02	-4.97214986e-05	3.26103469e-21	-4.97214986e-05	4.97214986e-05
1985            	-1.07532668e-03	-3.92552502e-02	3.81799235e-02	7.74351737e-01	3.67985706e-01	4.06366031e-01	-1.91901623e-02	-3.87175868e-02	-5.37663342e-05	3.26076761e-21	-5.37663342e-05	5.37663342e-05
1986            	-1.15591904e-03	-3.93105290e-02	3.81546100e-02	7.74651390e-01	3.68076463e-01	4.06574927e-01	-1.92492320e-02	-3.87325695e-02	-5.77959518e-05	3.26048559e-21	-5.77959518e-05	5.77959518e-05
1987            	-1.23614147e-03	-3.93655130e-02	3.81293715e-02	7.74948845e-01	3.68166144e-01	4.06782701e-01	-1.93082784e-02	-3.87474423e-02	-6.18070734e-05	3.26018838e-21	-6.18070734e-05	6.18070734e-05
1988            	-1.31595428e-03	-3.94201821e-02	3.81042278e-02	7.75244100e-01	3.68254749e-01	4.06989351e-01	-1.93673010e-02	-3.87622050e-02	-6.57977140e-05	3.25987535e-21	-6.57977140e-05	6.57977140e-05
1989            	-1.39531294e-03	-3.94745251e-02	3.80792121e-02	7.75537372e-01	3.68342317e-01	4.07195055e-01	-1.94263687e-02	-3.87768686e-02	-6.97656471e-05	3.25954614e-21	-6.97656471e-05	6.97656471e-05
1990            	-1.47420515e-03	-3.95285307e-02	3.80543255e-02	7.75828562e-01	3.68428839e-01	4.07399723e-01	-1.94854420e-02	-3.87914281e-02	-7.37102575e-05	3.25920115e-21	-7.37102575e-05	7.37102575e-05
