# Force and moment coefficients
# dragDir       : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# rollAxis      : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
4839            	4.16106340e-04	-4.02501319e-02	4.06662382e-02	8.09163701e-01	4.31661790e-01	3.77501911e-01	2.70799397e-02	-4.04581851e-02	2.08053170e-05	9.30620097e-21	2.08053170e-05	-2.08053170e-05
4840            	4.04729266e-04	-4.02445703e-02	4.06492996e-02	8.08938698e-01	4.31595662e-01	3.77343036e-01	2.71263130e-02	-4.04469349e-02	2.02364633e-05	9.30672113e-21	2.02364633e-05	-2.02364633e-05
4841            	3.93661620e-04	-4.02387980e-02	4.06324596e-02	8.08712576e-01	4.31528939e-01	3.77183637e-01	2.71726509e-02	-4.04356288e-02	1.96830810e-05	9.30722947e-21	1.96830810e-05	-1.96830810e-05
4842            	3.82903210e-04	-4.02328155e-02	4.06157187e-02	8.08485341e-01	4.31461623e-01	3.77023719e-01	2.72189519e-02	-4.04242671e-02	1.91451605e-05	9.30772595e-21	1.91451605e-05	-1.91451605e-05
4843            	3.72453813e-04	-4.02266233e-02	4.05990771e-02	8.08257003e-01	4.31393716e-01	3.76863287e-01	2.72652147e-02	-4.04128502e-02	1.86226907e-05	9.30821057e-21	1.86226907e-05	-1.86226907e-05
4844            	3.62313206e-04	-4.02202219e-02	4.05825351e-02	8.08027570e-01	4.31325223e-01	3.76702347e-01	2.73114378e-02	-4.04013785e-02	1.81156603e-05	9.30868332e-21	1.81156603e-05	-1.81156603e-05
4845            	3.52481148e-04	-4.02136119e-02	4.05660930e-02	8.07797049e-01	4.31256145e-01	3.76540905e-01	2.73576199e-02	-4.03898525e-02	1.76240574e-05	9.30914417e-21	1.76240574e-05	-1.76240574e-05
4846            	3.42957372e-04	-4.02067938e-02	4.05497512e-02	8.07565450e-01	4.31186485e-01	3.76378965e-01	2.74037597e-02	-4.03782725e-02	1.71478686e-05	9.30959311e-21	1.71478686e-05	-1.71478686e-05
4847            	3.33741613e-04	-4.01997682e-02	4.05335098e-02	8.07332780e-01	4.31116246e-01	3.76216535e-01	2.74498557e-02	-4.03666390e-02	1.66870807e-05	9.31003014e-21	1.66870807e-05	-1.66870807e-05
4848            	3.24833619e-04	-4.01925356e-02	4.05173693e-02	8.07099049e-01	4.31045431e-01	3.76053618e-01	2.74959066e-02	-4.03549524e-02	1.62416809e-05	9.31045524e-21	1.62416809e-05	-1.62416809e-05
4849            	3.16233123e-04	-4.01850966e-02	4.05013298e-02	8.06864264e-01	4.30974043e-01	3.75890221e-01	2.75419111e-02	-4.03432132e-02	1.58116562e-05	9.31086841e-21	1.58116562e-05	-1.58116562e-05
4850            	3.07939844e-04	-4.01774518e-02	4.04853917e-02	8.06628435e-01	4.30902085e-01	3.75726350e-01	2.75878677e-02	-4.03314217e-02	1.53969922e-05	9.31126963e-21	1.53969922e-05	-1.53969922e-05
4851            	2.99953477e-04	-4.01696017e-02	4.04695552e-02	8.06391569e-01	4.30829559e-01	3.75562009e-01	2.76337752e-02	-4.03195784e-02	1.49976738e-05	9.31165890e-21	1.49976738e-05	-1.49976738e-05
4852            	2.92273638e-04	-4.01615469e-02	4.04538205e-02	8.06153674e-01	4.30756469e-01	3.75397205e-01	2.76796322e-02	-4.03076837e-02	1.46136819e-05	9.31203621e-21	1.46136819e-05	-1.46136819e-05
4853            	2.84899918e-04	-4.01532880e-02	4.04381879e-02	8.05914759e-01	4.30682817e-01	3.75231942e-01	2.77254375e-02	-4.02957379e-02	1.42449959e-05	9.31240155e-21	1.42449959e-05	-1.42449959e-05
4854            	2.77831915e-04	-4.01448256e-02	4.04226576e-02	8.05674832e-01	4.30608606e-01	3.75066226e-01	2.77711897e-02	-4.02837416e-02	1.38915957e-05	9.31275493e-21	1.38915957e-05	-1.38915957e-05
4855            	2.71069241e-04	-4.01361605e-02	4.04072297e-02	8.05433902e-01	4.30533838e-01	3.74900063e-01	2.78168875e-02	-4.02716951e-02	1.35534620e-05	9.31309633e-21	1.35534620e-05	-1.35534620e-05
4856            	2.64611525e-04	-4.01272931e-02	4.03919046e-02	8.05191977e-01	4.30458518e-01	3.74733459e-01	2.78625297e-02	-4.02595988e-02	1.32305763e-05	9.31342575e-21	1.32305763e-05	-1.32305763e-05
4857            	2.58458397e-04	-4.01182241e-02	4.03766825e-02	8.04949066e-01	4.30382648e-01	3.74566418e-01	2.79081147e-02	-4.02474533e-02	1.29229199e-05	9.31374320e-21	1.29229199e-05	-1.29229199e-05
4858            	2.52609466e-04	-4.01089542e-02	4.03615637e-02	8.04705178e-01	4.30306231e-01	3.74398948e-01	2.79536414e-02	-4.02352589e-02	1.26304733e-05	9.31404867e-21	1.26304733e-05	-1.26304733e-05
4859            	2.47064311e-04	-4.00994840e-02	4.03465483e-02	8.04460322e-01	4.30229269e-01	3.74231053e-01	2.79991084e-02	-4.02230161e-02	1.23532156e-05	9.31434216e-21	1.23532156e-05	-1.23532156e-05
4860            	2.41822485e-04	-4.00898140e-02	4.03316365e-02	8.04214506e-01	4.30151767e-01	3.74062738e-01	2.80445144e-02	-4.02107253e-02	1.20911242e-05	9.31462367e-21	1.20911242e-05	-1.20911242e-05
4861            	2.36883519e-04	-4.00799451e-02	4.03168286e-02	8.03967737e-01	4.30073727e-01	3.73894010e-01	2.80898582e-02	-4.01983869e-02	1.18441760e-05	9.31489320e-21	1.18441760e-05	-1.18441760e-05
4862            	2.32246923e-04	-4.00698778e-02	4.03021247e-02	8.03720025e-01	4.29995151e-01	3.73724874e-01	2.81351386e-02	-4.01860013e-02	1.16123461e-05	9.31515074e-21	1.16123461e-05	-1.16123461e-05
4863            	2.27912170e-04	-4.00596128e-02	4.02875250e-02	8.03471378e-01	4.29916043e-01	3.73555335e-01	2.81803542e-02	-4.01735689e-02	1.13956085e-05	9.31539631e-21	1.13956085e-05	-1.13956085e-05
4864            	2.23878689e-04	-4.00491509e-02	4.02730296e-02	8.03221804e-01	4.29836406e-01	3.73385398e-01	2.82255039e-02	-4.01610902e-02	1.11939344e-05	9.31562990e-21	1.11939344e-05	-1.11939344e-05
4865            	2.20145947e-04	-4.00384926e-02	4.02586386e-02	8.02971312e-01	4.29756243e-01	3.73215070e-01	2.82705863e-02	-4.01485656e-02	1.10072974e-05	9.31585152e-21	1.10072974e-05	-1.10072974e-05
4866            	2.16713425e-04	-4.00276388e-02	4.02443523e-02	8.02719911e-01	4.29675556e-01	3.73044355e-01	2.83156003e-02	-4.01359956e-02	1.08356713e-05	9.31606118e-21	1.08356713e-05	-1.08356713e-05
4867            	2.13580590e-04	-4.00165901e-02	4.02301707e-02	8.02467609e-01	4.29594349e-01	3.72873260e-01	2.83605445e-02	-4.01233804e-02	1.06790295e-05	9.31625888e-21	1.06790295e-05	-1.06790295e-05
4868            	2.10746928e-04	-4.00053473e-02	4.02160942e-02	8.02214415e-01	4.29512625e-01	3.72701790e-01	2.84054176e-02	-4.01107207e-02	1.05373464e-05	9.31644463e-21	1.05373464e-05	-1.05373464e-05
4869            	2.08211951e-04	-3.99939109e-02	4.02021229e-02	8.01960337e-01	4.29430387e-01	3.72529950e-01	2.84502183e-02	-4.00980169e-02	1.04105975e-05	9.31661843e-21	1.04105975e-05	-1.04105975e-05
4870            	2.05975165e-04	-3.99822817e-02	4.01882569e-02	8.01705386e-01	4.29347639e-01	3.72357748e-01	2.84949455e-02	-4.00852693e-02	1.02987582e-05	9.31678030e-21	1.02987582e-05	-1.02987582e-05
4871            	2.04036044e-04	-3.99704605e-02	4.01744965e-02	8.01449570e-01	4.29264383e-01	3.72185187e-01	2.85395977e-02	-4.00724785e-02	1.02018022e-05	9.31693024e-21	1.02018022e-05	-1.02018022e-05
4872            	2.02394053e-04	-3.99584478e-02	4.01608419e-02	8.01192897e-01	4.29180622e-01	3.72012275e-01	2.85841739e-02	-4.00596448e-02	1.01197026e-05	9.31706826e-21	1.01197026e-05	-1.01197026e-05
4873            	2.01048624e-04	-3.99462445e-02	4.01472931e-02	8.00935377e-01	4.29096361e-01	3.71839016e-01	2.86286727e-02	-4.00467688e-02	1.00524312e-05	9.31719438e-21	1.00524312e-05	-1.00524312e-05
4874            	1.99999164e-04	-3.99338513e-02	4.01338505e-02	8.00677017e-01	4.29011602e-01	3.71665416e-01	2.86730929e-02	-4.00338509e-02	9.99995819e-06	9.31730861e-21	9.99995819e-06	-9.99995819e-06
4875            	1.99245054e-04	-3.99212689e-02	4.01205139e-02	8.00417828e-01	4.28926347e-01	3.71491481e-01	2.87174333e-02	-4.00208914e-02	9.96225269e-06	9.31741095e-21	9.96225269e-06	-9.96225269e-06
4876            	1.98785669e-04	-3.99084980e-02	4.01072837e-02	8.00157818e-01	4.28840601e-01	3.71317216e-01	2.87616926e-02	-4.00078909e-02	9.93928346e-06	9.31750143e-21	9.93928346e-06	-9.93928346e-06
4877            	1.98620374e-04	-3.98955395e-02	4.00941599e-02	7.99896995e-01	4.28754367e-01	3.71142628e-01	2.88058695e-02	-3.99948497e-02	9.93101869e-06	9.31758005e-21	9.93101869e-06	-9.93101869e-06
4878            	1.98748520e-04	-3.98823942e-02	4.00811427e-02	7.99635368e-01	4.28667647e-01	3.70967721e-01	2.88499629e-02	-3.99817684e-02	9.93742602e-06	9.31764683e-21	9.93742602e-06	-9.93742602e-06
4879            	1.99169461e-04	-3.98690627e-02	4.00682321e-02	7.99372948e-01	4.28580445e-01	3.70792502e-01	2.88939714e-02	-3.99686474e-02	9.95847304e-06	9.31770179e-21	9.95847304e-06	-9.95847304e-06
4880            	1.99882556e-04	-3.98555458e-02	4.00554284e-02	7.99109742e-01	4.28492765e-01	3.70616977e-01	2.89378939e-02	-3.99554871e-02	9.99412779e-06	9.31774494e-21	9.99412779e-06	-9.99412779e-06
4881            	2.00887178e-04	-3.98418444e-02	4.00427316e-02	7.98845760e-01	4.28404609e-01	3.70441151e-01	2.89817291e-02	-3.99422880e-02	1.00443589e-05	9.31777631e-21	1.00443589e-05	-1.00443589e-05
4882            	2.02182696e-04	-3.98279592e-02	4.00301419e-02	7.98581011e-01	4.28315981e-01	3.70265030e-01	2.90254757e-02	-3.99290505e-02	1.01091348e-05	9.31779590e-21	1.01091348e-05	-1.01091348e-05
4883            	2.03768463e-04	-3.98138910e-02	4.00176594e-02	7.98315504e-01	4.28226884e-01	3.70088619e-01	2.90691326e-02	-3.99157752e-02	1.01884231e-05	9.31780374e-21	1.01884231e-05	-1.01884231e-05
4884            	2.05643795e-04	-3.97996405e-02	4.00052843e-02	7.98049247e-01	4.28137322e-01	3.69911925e-01	2.91126984e-02	-3.99024624e-02	1.02821898e-05	9.31779984e-21	1.02821898e-05	-1.02821898e-05
4885            	2.07807974e-04	-3.97852086e-02	3.99930165e-02	7.97782251e-01	4.28047297e-01	3.69734953e-01	2.91561720e-02	-3.98891125e-02	1.03903987e-05	9.31778421e-21	1.03903987e-05	-1.03903987e-05
4886            	2.10260272e-04	-3.97705960e-02	3.99808563e-02	7.97514523e-01	4.27956814e-01	3.69557709e-01	2.91995521e-02	-3.98757261e-02	1.05130136e-05	9.31775689e-21	1.05130136e-05	-1.05130136e-05
4887            	2.12999980e-04	-3.97558037e-02	3.99688036e-02	7.97246073e-01	4.27865874e-01	3.69380199e-01	2.92428375e-02	-3.98623036e-02	1.06499990e-05	9.31771788e-21	1.06499990e-05	-1.06499990e-05
4888            	2.16026413e-04	-3.97408323e-02	3.99568587e-02	7.96976910e-01	4.27774482e-01	3.69202428e-01	2.92860270e-02	-3.98488455e-02	1.08013206e-05	9.31766722e-21	1.08013206e-05	-1.08013206e-05
4889            	2.19338887e-04	-3.97256828e-02	3.99450217e-02	7.96707045e-01	4.27682641e-01	3.69024403e-01	2.93291192e-02	-3.98353522e-02	1.09669443e-05	9.31760493e-21	1.09669443e-05	-1.09669443e-05
4890            	2.22936708e-04	-3.97103559e-02	3.99332926e-02	7.96436485e-01	4.27590355e-01	3.68846130e-01	2.93721129e-02	-3.98218243e-02	1.11468354e-05	9.31753102e-21	1.11468354e-05	-1.11468354e-05
4891            	2.26819156e-04	-3.96948525e-02	3.99216716e-02	7.96165241e-01	4.27497627e-01	3.68667614e-01	2.94150069e-02	-3.98082620e-02	1.13409578e-05	9.31744554e-21	1.13409578e-05	-1.13409578e-05
4892            	2.30985511e-04	-3.96791733e-02	3.99101588e-02	7.95893321e-01	4.27404461e-01	3.68488861e-01	2.94578000e-02	-3.97946661e-02	1.15492755e-05	9.31734849e-21	1.15492755e-05	-1.15492755e-05
4893            	2.35435075e-04	-3.96633192e-02	3.98987543e-02	7.95620735e-01	4.27310859e-01	3.68309877e-01	2.95004911e-02	-3.97810368e-02	1.17717537e-05	9.31723991e-21	1.17717537e-05	-1.17717537e-05
4894            	2.40167166e-04	-3.96472911e-02	3.98874582e-02	7.95347493e-01	4.27216825e-01	3.68130668e-01	2.95430787e-02	-3.97673746e-02	1.20083583e-05	9.31711982e-21	1.20083583e-05	-1.20083583e-05
4895            	2.45181039e-04	-3.96310896e-02	3.98762706e-02	7.95073602e-01	4.27122363e-01	3.67951240e-01	2.95855616e-02	-3.97536801e-02	1.22590520e-05	9.31698824e-21	1.22590520e-05	-1.22590520e-05
4896            	2.50475922e-04	-3.96147157e-02	3.98651917e-02	7.94799074e-01	4.27027476e-01	3.67771598e-01	2.96279387e-02	-3.97399537e-02	1.25237961e-05	9.31684520e-21	1.25237961e-05	-1.25237961e-05
4897            	2.56051040e-04	-3.95981703e-02	3.98542213e-02	7.94523916e-01	4.26932167e-01	3.67591750e-01	2.96702086e-02	-3.97261958e-02	1.28025520e-05	9.31669072e-21	1.28025520e-05	-1.28025520e-05
4898            	2.61905669e-04	-3.95814541e-02	3.98433598e-02	7.94248140e-01	4.26836440e-01	3.67411700e-01	2.97123701e-02	-3.97124070e-02	1.30952834e-05	9.31652483e-21	1.30952834e-05	-1.30952834e-05
4899            	2.68039110e-04	-3.95645681e-02	3.98326072e-02	7.93971753e-01	4.26740299e-01	3.67231455e-01	2.97544220e-02	-3.96985877e-02	1.34019555e-05	9.31634756e-21	1.34019555e-05	-1.34019555e-05
4900            	2.74450642e-04	-3.95475131e-02	3.98219637e-02	7.93694768e-01	4.26643747e-01	3.67051021e-01	2.97963630e-02	-3.96847384e-02	1.37225321e-05	9.31615894e-21	1.37225321e-05	-1.37225321e-05
4901            	2.81139507e-04	-3.95302898e-02	3.98114293e-02	7.93417192e-01	4.26546788e-01	3.66870404e-01	2.98381918e-02	-3.96708596e-02	1.40569753e-05	9.31595901e-21	1.40569753e-05	-1.40569753e-05
4902            	2.88104936e-04	-3.95128993e-02	3.98010043e-02	7.93139036e-01	4.26449425e-01	3.66689611e-01	2.98799073e-02	-3.96569518e-02	1.44052468e-05	9.31574778e-21	1.44052468e-05	-1.44052468e-05
4903            	2.95346158e-04	-3.94953423e-02	3.97906885e-02	7.92860309e-01	4.26351662e-01	3.66508646e-01	2.99215081e-02	-3.96430154e-02	1.47673079e-05	9.31552530e-21	1.47673079e-05	-1.47673079e-05
4904            	3.02862383e-04	-3.94776198e-02	3.97804822e-02	7.92581020e-01	4.26253503e-01	3.66327517e-01	2.99629931e-02	-3.96290510e-02	1.51431191e-05	9.31529158e-21	1.51431191e-05	-1.51431191e-05
4905            	3.10652818e-04	-3.94597326e-02	3.97703854e-02	7.92301179e-01	4.26154951e-01	3.66146229e-01	3.00043610e-02	-3.96150590e-02	1.55326409e-05	9.31504667e-21	1.55326409e-05	-1.55326409e-05
4906            	3.18716685e-04	-3.94416815e-02	3.97603982e-02	7.92020796e-01	4.26056009e-01	3.65964788e-01	3.00456105e-02	-3.96010398e-02	1.59358343e-05	9.31479058e-21	1.59358343e-05	-1.59358343e-05
4907            	3.27053226e-04	-3.94234674e-02	3.97505206e-02	7.91739881e-01	4.25956681e-01	3.65783200e-01	3.00867404e-02	-3.95869940e-02	1.63526613e-05	9.31452336e-21	1.63526613e-05	-1.63526613e-05
4908            	3.35661672e-04	-3.94050913e-02	3.97407529e-02	7.91458442e-01	4.25856971e-01	3.65601472e-01	3.01277494e-02	-3.95729221e-02	1.67830836e-05	9.31424503e-21	1.67830836e-05	-1.67830836e-05
4909            	3.44541233e-04	-3.93865539e-02	3.97310952e-02	7.91176491e-01	4.25756882e-01	3.65419609e-01	3.01686363e-02	-3.95588245e-02	1.72270617e-05	9.31395563e-21	1.72270617e-05	-1.72270617e-05
4910            	3.53691136e-04	-3.93678562e-02	3.97215474e-02	7.90894036e-01	4.25656418e-01	3.65237618e-01	3.02093999e-02	-3.95447018e-02	1.76845568e-05	9.31365519e-21	1.76845568e-05	-1.76845568e-05
4911            	3.63110612e-04	-3.93489991e-02	3.97121097e-02	7.90611088e-01	4.25555583e-01	3.65055505e-01	3.02500389e-02	-3.95305544e-02	1.81555306e-05	9.31334375e-21	1.81555306e-05	-1.81555306e-05
4912            	3.72798880e-04	-3.93299834e-02	3.97027823e-02	7.90327657e-01	4.25454380e-01	3.64873276e-01	3.02905521e-02	-3.95163828e-02	1.86399440e-05	9.31302133e-21	1.86399440e-05	-1.86399440e-05
4913            	3.82755147e-04	-3.93108100e-02	3.96935652e-02	7.90043752e-01	4.25352814e-01	3.64690938e-01	3.03309381e-02	-3.95021876e-02	1.91377573e-05	9.31268799e-21	1.91377573e-05	-1.91377573e-05
4914            	3.92978605e-04	-3.92914799e-02	3.96844585e-02	7.89759383e-01	4.25250887e-01	3.64508496e-01	3.03711957e-02	-3.94879692e-02	1.96489303e-05	9.31234373e-21	1.96489303e-05	-1.96489303e-05
4915            	4.03468437e-04	-3.92719938e-02	3.96754623e-02	7.89474561e-01	4.25148604e-01	3.64325957e-01	3.04113238e-02	-3.94737281e-02	2.01734219e-05	9.31198862e-21	2.01734219e-05	-2.01734219e-05
4916            	4.14223830e-04	-3.92523528e-02	3.96665767e-02	7.89189295e-01	4.25045968e-01	3.64143327e-01	3.04513209e-02	-3.94594648e-02	2.07111915e-05	9.31162267e-21	2.07111915e-05	-2.07111915e-05
4917            	4.25243961e-04	-3.92325577e-02	3.96578017e-02	7.88903594e-01	4.24942983e-01	3.63960611e-01	3.04911860e-02	-3.94451797e-02	2.12621981e-05	9.31124592e-21	2.12621981e-05	-2.12621981e-05
4918            	4.36527969e-04	-3.92126095e-02	3.96491374e-02	7.88617469e-01	4.24839652e-01	3.63777816e-01	3.05309179e-02	-3.94308734e-02	2.18263985e-05	9.31085841e-21	2.18263985e-05	-2.18263985e-05
4919            	4.48074984e-04	-3.91925089e-02	3.96405839e-02	7.88330928e-01	4.24735979e-01	3.63594949e-01	3.05705152e-02	-3.94165464e-02	2.24037492e-05	9.31046018e-21	2.24037492e-05	-2.24037492e-05
4920            	4.59884157e-04	-3.91722570e-02	3.96321412e-02	7.88043982e-01	4.24631968e-01	3.63412014e-01	3.06099768e-02	-3.94021991e-02	2.29942078e-05	9.31005127e-21	2.29942078e-05	-2.29942078e-05
4921            	4.71954646e-04	-3.91518547e-02	3.96238094e-02	7.87756641e-01	4.24527622e-01	3.63229019e-01	3.06493015e-02	-3.93878321e-02	2.35977323e-05	9.30963172e-21	2.35977323e-05	-2.35977323e-05
4922            	4.84285633e-04	-3.91313030e-02	3.96155886e-02	7.87468916e-01	4.24422946e-01	3.63045970e-01	3.06884880e-02	-3.93734458e-02	2.42142816e-05	9.30920158e-21	2.42142816e-05	-2.42142816e-05
4923            	4.96876303e-04	-3.91106026e-02	3.96074790e-02	7.87180816e-01	4.24317943e-01	3.62862873e-01	3.07275351e-02	-3.93590408e-02	2.48438151e-05	9.30876088e-21	2.48438151e-05	-2.48438151e-05
4924            	5.09725833e-04	-3.90897547e-02	3.95994805e-02	7.86892352e-01	4.24212618e-01	3.62679735e-01	3.07664415e-02	-3.93446176e-02	2.54862916e-05	9.30830966e-21	2.54862916e-05	-2.54862916e-05
4925            	5.22833388e-04	-3.90687600e-02	3.95915934e-02	7.86603534e-01	4.24106973e-01	3.62496561e-01	3.08052059e-02	-3.93301767e-02	2.61416694e-05	9.30784796e-21	2.61416694e-05	-2.61416694e-05
4926            	5.36198133e-04	-3.90476195e-02	3.95838177e-02	7.86314372e-01	4.24001013e-01	3.62313359e-01	3.08438272e-02	-3.93157186e-02	2.68099067e-05	9.30737582e-21	2.68099067e-05	-2.68099067e-05
4927            	5.49819231e-04	-3.90263341e-02	3.95761534e-02	7.86024875e-01	4.23894742e-01	3.62130133e-01	3.08823041e-02	-3.93012437e-02	2.74909615e-05	9.30689328e-21	2.74909615e-05	-2.74909615e-05
4928            	5.63695825e-04	-3.90049048e-02	3.95686006e-02	7.85735054e-01	4.23788162e-01	3.61946891e-01	3.09206354e-02	-3.92867527e-02	2.81847912e-05	9.30640038e-21	2.81847912e-05	-2.81847912e-05
4929            	5.77827028e-04	-3.89833324e-02	3.95611594e-02	7.85444918e-01	4.23681279e-01	3.61763639e-01	3.09588199e-02	-3.92722459e-02	2.88913514e-05	9.30589715e-21	2.88913514e-05	-2.88913514e-05
4930            	5.92211969e-04	-3.89616179e-02	3.95538298e-02	7.85154477e-01	4.23574095e-01	3.61580382e-01	3.09968565e-02	-3.92577239e-02	2.96105985e-05	9.30538363e-21	2.96105985e-05	-2.96105985e-05
4931            	6.06849732e-04	-3.89397622e-02	3.95466119e-02	7.84863741e-01	4.23466615e-01	3.61397127e-01	3.10347440e-02	-3.92431871e-02	3.03424866e-05	9.30485987e-21	3.03424866e-05	-3.03424866e-05
4932            	6.21739394e-04	-3.89177663e-02	3.95395057e-02	7.84572720e-01	4.23358841e-01	3.61213879e-01	3.10724812e-02	-3.92286360e-02	3.10869697e-05	9.30432590e-21	3.10869697e-05	-3.10869697e-05
4933            	6.36880036e-04	-3.88956311e-02	3.95325112e-02	7.84281423e-01	4.23250779e-01	3.61030645e-01	3.11100670e-02	-3.92140712e-02	3.18440018e-05	9.30378178e-21	3.18440018e-05	-3.18440018e-05
4934            	6.52270786e-04	-3.88733577e-02	3.95256285e-02	7.83989862e-01	4.23142431e-01	3.60847431e-01	3.11475002e-02	-3.91994931e-02	3.26135393e-05	9.30322755e-21	3.26135393e-05	-3.26135393e-05
4935            	6.67910792e-04	-3.88509469e-02	3.95188577e-02	7.83698046e-01	4.23033802e-01	3.60664243e-01	3.11847795e-02	-3.91849023e-02	3.33955396e-05	9.30266326e-21	3.33955396e-05	-3.33955396e-05
4936            	6.83799223e-04	-3.88283997e-02	3.95121989e-02	7.83405986e-01	4.22924897e-01	3.60481089e-01	3.12219037e-02	-3.91702993e-02	3.41899612e-05	9.30208894e-21	3.41899612e-05	-3.41899612e-05
4937            	6.99935261e-04	-3.88057170e-02	3.95056523e-02	7.83113692e-01	4.22815718e-01	3.60297975e-01	3.12588716e-02	-3.91556846e-02	3.49967630e-05	9.30150465e-21	3.49967630e-05	-3.49967630e-05
4938            	7.16318047e-04	-3.87828997e-02	3.94992178e-02	7.82821175e-01	4.22706269e-01	3.60114905e-01	3.12956820e-02	-3.91410587e-02	3.58159023e-05	9.30091043e-21	3.58159023e-05	-3.58159023e-05
4939            	7.32946698e-04	-3.87599488e-02	3.94928955e-02	7.82528443e-01	4.22596555e-01	3.59931888e-01	3.13323338e-02	-3.91264222e-02	3.66473349e-05	9.30030631e-21	3.66473349e-05	-3.66473349e-05
4940            	7.49820344e-04	-3.87368652e-02	3.94866856e-02	7.82235508e-01	4.22486580e-01	3.59748928e-01	3.13688257e-02	-3.91117754e-02	3.74910172e-05	9.29969234e-21	3.74910172e-05	-3.74910172e-05
4941            	7.66938068e-04	-3.87136499e-02	3.94805879e-02	7.81942378e-01	4.22376346e-01	3.59566032e-01	3.14051568e-02	-3.90971189e-02	3.83469034e-05	9.29906856e-21	3.83469034e-05	-3.83469034e-05
4942            	7.84298946e-04	-3.86903037e-02	3.94746027e-02	7.81649064e-01	4.22265858e-01	3.59383206e-01	3.14413258e-02	-3.90824532e-02	3.92149473e-05	9.29843503e-21	3.92149473e-05	-3.92149473e-05
4943            	8.01902045e-04	-3.86668278e-02	3.94687298e-02	7.81355576e-01	4.22155120e-01	3.59200456e-01	3.14773317e-02	-3.90677788e-02	4.00951022e-05	9.29779177e-21	4.00951022e-05	-4.00951022e-05
4944            	8.19746351e-04	-3.86432230e-02	3.94629693e-02	7.81061923e-01	4.22044135e-01	3.59017788e-01	3.15131733e-02	-3.90530962e-02	4.09873176e-05	9.29713885e-21	4.09873176e-05	-4.09873176e-05
4945            	8.37830845e-04	-3.86194904e-02	3.94573212e-02	7.80768116e-01	4.21932907e-01	3.58835208e-01	3.15488496e-02	-3.90384058e-02	4.18915422e-05	9.29647631e-21	4.18915422e-05	-4.18915422e-05
4946            	8.56154552e-04	-3.85956309e-02	3.94517854e-02	7.80474163e-01	4.21821441e-01	3.58652722e-01	3.15843595e-02	-3.90237082e-02	4.28077276e-05	9.29580420e-21	4.28077276e-05	-4.28077276e-05
4947            	8.74716556e-04	-3.85716455e-02	3.94463621e-02	7.80180076e-01	4.21709740e-01	3.58470336e-01	3.16197018e-02	-3.90090038e-02	4.37358278e-05	9.29512256e-21	4.37358278e-05	-4.37358278e-05
4948            	8.93515981e-04	-3.85475353e-02	3.94410513e-02	7.79885865e-01	4.21597808e-01	3.58288057e-01	3.16548753e-02	-3.89942933e-02	4.46757991e-05	9.29443145e-21	4.46757991e-05	-4.46757991e-05
4949            	9.12551972e-04	-3.85233010e-02	3.94358530e-02	7.79591540e-01	4.21485649e-01	3.58105891e-01	3.16898790e-02	-3.89795770e-02	4.56275986e-05	9.29373092e-21	4.56275986e-05	-4.56275986e-05
4950            	9.31823616e-04	-3.84989438e-02	3.94307674e-02	7.79297112e-01	4.21373268e-01	3.57923844e-01	3.17247118e-02	-3.89648556e-02	4.65911808e-05	9.29302100e-21	4.65911808e-05	-4.65911808e-05
4951            	9.51329962e-04	-3.84744645e-02	3.94257944e-02	7.79002589e-01	4.21260667e-01	3.57741922e-01	3.17593726e-02	-3.89501295e-02	4.75664981e-05	9.29230176e-21	4.75664981e-05	-4.75664981e-05
4952            	9.71070055e-04	-3.84498641e-02	3.94209341e-02	7.78707982e-01	4.21147851e-01	3.57560131e-01	3.17938603e-02	-3.89353991e-02	4.85535027e-05	9.29157322e-21	4.85535027e-05	-4.85535027e-05
4953            	9.91042890e-04	-3.84251436e-02	3.94161865e-02	7.78413301e-01	4.21034824e-01	3.57378476e-01	3.18281739e-02	-3.89206650e-02	4.95521445e-05	9.29083544e-21	4.95521445e-05	-4.95521445e-05
4954            	1.01124746e-03	-3.84003040e-02	3.94115514e-02	7.78118554e-01	4.20921589e-01	3.57196965e-01	3.18623124e-02	-3.89059277e-02	5.05623728e-05	9.29008848e-21	5.05623728e-05	-5.05623728e-05
4955            	1.03168274e-03	-3.83753462e-02	3.94070290e-02	7.77823752e-01	4.20808151e-01	3.57015601e-01	3.18962748e-02	-3.88911876e-02	5.15841369e-05	9.28933237e-21	5.15841369e-05	-5.15841369e-05
4956            	1.05234773e-03	-3.83502714e-02	3.94026191e-02	7.77528905e-01	4.20694512e-01	3.56834393e-01	3.19300599e-02	-3.88764453e-02	5.26173865e-05	9.28856717e-21	5.26173865e-05	-5.26173865e-05
